Store ID,Business Name,Customer Name,Rating,Comment,Reply,Reply Date,Staff Mentioned,Created Date,Updated Date,Review ID,Source File
location-14073247821268226998,Coffee Island | NSP,Shelja,FIVE,Food was tasty and service was good enjoyed it- Farad and Manju,,,"Farad, Manju",13-03-2026,13-03-2026,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25CTE5sSkxYM1p5ZERoR1MyaG1ZMjFSWlRGM1UzYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,surya only,FIVE,Nice ambience and girls staff also,,,Nice,13-03-2026,13-03-2026,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tWWmFESm1ia3d3TFRCeVNXaEhNVXRyVFROVGNXYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,SANU MISHRA,FIVE,Good coffee ☕,Thank you! We're so happy you had a great coffee experience. Can’t wait to have you back - there’s always more to discover!,12-03-2026,,11-03-2026,11-03-2026,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT21WeFJVSmpiWEp5YzNCbWNWRjRWbEoxUjIxUE9GRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,jasim Ahmad,FIVE,They've a variety of coffee and food options which makes the cafe more suitable for coffee lover's as well as food lover's. I tried Vietnamese matcha and it had a great taste and also I appreciate the staff for their quick and proper service.,,,Vietnamese,11-03-2026,11-03-2026,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25ZM1dEUjFSbWw0ZW01V1ZWUlNZa3BFZFRoTFVWRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Sabnam Parveen,FIVE,Had a great time there and specially their food and coffee selection are top notch.coffee island is a great place for spending a time with family or friends.,,,Had,11-03-2026,11-03-2026,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xGd1IybGtUMWRWUW01NGRIZFFhbVZ4Y0hjM2VtYxAB,reviews.json
location-15767443270777125242,Coffee Island | HQ27,Anushka Sharma,FIVE,I had a genuine experience and was very satisfied with the experience and the taste of my coffee was heavenly thanku for your services.,We’re delighted to hear you had a great experience and enjoyed the heavenly taste of your coffee. We truly appreciate your kind words and hope to see you again soon.,02-01-2026,,31-12-2025,31-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2poS1JFaDZXazlaV21Sd01WYzJZbWxsYzBOTmMyYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Ankit Shah,FIVE,Great coffee and food. Very good service by Aman.,"We’re glad you enjoyed the coffee, food, and service. Looking forward to welcoming you again soon.",02-01-2026,Aman,31-12-2025,31-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2toS1ZsaHFkbXBtUVZOWVIyWndhV3RWVEVaaFoyYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,kshitij ahuja,FOUR,,We’re glad you had a good experience and truly appreciate your support. Looking forward to welcoming you again soon.,02-01-2026,,31-12-2025,31-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xaelUxaE1hMVJvTmxCc1N5MXhNV0ZEVFVwaWJFRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Arvind,FIVE,Lajawab coffee by Subhash nice place good coffee and my experience was best,We’re glad you enjoyed the coffee and service. Looking forward to welcoming you again soon.,02-01-2026,"Lajawab, Subhash",30-12-2025,30-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT20xSFNXTlBTa0o2VWxSblMxTlRZVmxXTlhKcWMzYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Digvijay Singh,FIVE,Amazing coffee by Subhash my experience was very good,We’re delighted to hear you had a great experience and enjoyed your coffee. We truly appreciate your kind words and hope to see you again soon.,02-01-2026,Subhash,30-12-2025,30-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xSMlNrRnVXVzk2V0Zaak9EVmhXa2hvY1dSU1ZYYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Pranav Sharma,FOUR,I tried their Gelato Affogato and Peri Peri Toastie. It tasted Good. Aman helped in choosing and provided good service. Overall had a good experience and will visit again soon,We’re glad you enjoyed the Gelato Affogato and Peri Peri Toastie and had a good overall experience. Looking forward to welcoming you again soon.,05-01-2026,"Aman, Gelato Affogato, Overall, Peri Peri, Toastie",30-12-2025,30-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT21oTGFFVndValpxWVdNeFVGcDJhVzVmVlhGQ2QxRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Karan Relhan,FOUR,,We’re glad you had a good experience and truly appreciate your support. Looking forward to welcoming you again soon.,02-01-2026,,29-12-2025,29-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT25sek9WWnVWelI0Y2s5RlpqRk5Wa3MxYkhGSE5rRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Lavanya Kapoor,FIVE,"Excellent place and service especially by Aman,",Glad to know you had a good experience with our team! 👌,29-12-2025,"Aman, Excellent",28-12-2025,28-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pOblFXSllOMEpqZFd4NlRHOUNNRzF0T1RoNVQyYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Simran Kumar,FIVE,great selection—i got the iced vietnamese matcha and it was so good! service was amazing and its such a great place to for wfh,"Love hearing that! The Iced Vietnamese Matcha is a great pick, and we’re glad the service and WFH-friendly vibe worked for you. Looking forward to seeing you back for more sips and productive hours.",29-12-2025,,27-12-2025,27-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT21ZM2FYcGFOVXB5Y1VkYVNuaGtNbnA0V1VGdmNGRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Suresh Malik,FIVE,Nice place good staff,Glad you enjoyed the place and found the team welcoming! Hope to see you again soon.,29-12-2025,Nice,26-12-2025,26-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT201NmFqSnhkazU2TUZaTWFIWmlRamxETTNwcVZYYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Somnath Chakraborty,FIVE,,"Five stars and a whole lot of love, grateful for your support!",29-12-2025,,24-12-2025,24-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2t0S1lqWlhUM2RXVUhCblRuaGhWbVpoVTA1UU5GRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Manjul Raw,FIVE,"Good coffee and you have best employee Good behavior, caring and order serve on time","Glad to know you enjoyed the coffee and had a smooth experience. Timely service and warm, caring hospitality are always our focus. Looking forward to welcoming you again soon.",29-12-2025,,24-12-2025,24-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT21oNmNFMTFTbXBLYkUxQ1drODVVbDl6UjFkV2JYYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Chandan Kumar,FIVE,"Good staff specially Subhash
Nice Place and good coffee",Glad you enjoyed the coffee and the vibe! Great to hear the team made your visit a good one. Looking forward to welcoming you again soon.,29-12-2025,"Subhash
Nice",24-12-2025,24-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xGRGNtZEVWVmRvTFhaNVZEQmlhVkZpT1VKTGIwRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Aman jha,FIVE,,"Five stars and a whole lot of love, grateful for your support!",29-12-2025,,24-12-2025,24-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT25WamJ6aGxOR0pqYlhoc1NUSlBWMlZKTFVRdGVGRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Murtaza Anverali,FIVE,"🌟 *""WALKED IN, COFFEE SHOP SLAPPED ME IN THE FACE (in the best way!) 😂* Spot’s got major vibes + flavours galore! Hospitality? Top-tier – felt like fam 💖. Quick service = no waiting for a buzz 🍵. Caught Life Bingo by Misfit here – PERFECT venue! If you need a chill spot with fire coffee and rad events, this is IT 👌""","Love the energy!
Glad the vibes, flavours, and hospitality hit just right and that the space worked perfectly for events too. Quick service, great coffee, and a welcoming atmosphere is exactly what we aim for. Looking forward to having you back for many more buzz-worthy visits!",23-12-2025,"Bingo, Caught Life, Hospitality, Misfit, Quick, Spot, Top",18-12-2025,18-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT25BNExYZDJWVkl4ZW1seVIxQXROemxLTFRKSk9XYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Techno wash,FIVE,"Great experience, as good as in their GK2 outlet, they don’t serve Turkish Coffee in Gurgaon though, which is one of my favourites. Tried their Spanish Bombon, & in love with it. Try Spanish Bombon here,  18gms of coffee in a 90ml cup with condensed milk. Its a compete coffee experience, from variety of coffees to merchandise they have it all. Island pour over Americano was refreshing. Various food options, Croissant & walnut brownie were nice. Beautiful cafe with a great view of porch & overlooking Metro, made experience better.","Glad to know you had a great experience and enjoyed exploring so many of our offerings! Wonderful to hear the Spanish Bombon stood out for you it’s truly a bold, immersive cup. Happy the pour-over Americano, food, merchandise, and the café view all came together to make your visit memorable. Looking forward to welcoming you again for more Coffee Island moments. ☕✨",23-12-2025,"Americano, Beautiful, Croissant, Gurgaon, Island, Metro, Tried, Try Spanish, Turkish Coffee, Various",15-12-2025,15-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pkRU9FRnNURlJ5VFY5d1EybDFPVGg0TmxaVlkyYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Tarun Bhardwaj,FIVE,Nice joint.,Glad you liked the place! Hope to see you again soon for more great coffee moments.,23-12-2025,Nice,11-12-2025,11-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xrMGRFaHdVSFIxWDJOS1UydDRVMFJmTmxsS1MyYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Yamini Gururani,FIVE,"Superb new place in Gurugram for coffee and chill!
Loved every minute here and can’t wait to visit more often.",So glad you loved your time here! Happy to be your new go-to spot in Gurugram for great coffee and chill moments. Looking forward to welcoming you back often. ☕✨,23-12-2025,"Gurugram, Superb",09-12-2025,09-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT210emJrcFlVRWxZWlVKRFlubG9iV3hmZG1nd2IxRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Diksha Chutani,FIVE,"Amazing small cute space nestled in HQ27 area in Gurgaon is a must vidit cafe eith frnds and family if yiu love burrito balls, Mexican food then this place is definitely for you. Do not miss their rice burrito bowl it’s breathing here. Their deserts are literally literally to die for.",Glad to know you enjoyed the cozy space and had such a great time with the food!Looking forward to welcoming you back with friends and family for more delicious moments. ☕ ,23-12-2025,"Gurgaon, Mexican, Their",06-12-2025,06-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2psWE1DMDRZWGxKWW1SMFJWRjNlalZKU2psQldIYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Manas Vij,THREE,We tried a couple of things. The skewers weren't anything great but the soup momos were delicious.,"Hi Manas, thank you for taking the time to leave a review. We noticed the dishes mentioned might belong to another restaurant, since skewers and soup momos are not part of the Coffee Island menu.

We just wanted to check if this review was intended for a different place. If so, we would really appreciate it if you could update or remove it so your experience is reflected accurately. It helps other guests and also ensures fair feedback for all restaurants.

Thank you for your understanding and for helping keep reviews useful for the community.",08-12-2025,,03-12-2025,03-12-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2s1UGFXaHJkR2RaVmtKZmVHRnBPVUZ6TkV0VGEyYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Sikander Singh,FOUR,,"Four stars and a whole lot of love, grateful for your support!
See you again for more brews and bites.
",02-07-2025,,18-05-2025,18-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJRFhuTExMdE1QY1RnEAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Zishan,FIVE,Great place,"Thank you! Great coffee, great company, and now great ratings too - what more could we ask for?",02-07-2025,,17-05-2025,17-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VMX1RtSnlwOUlpWXVnRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Pradeep Kumar,FIVE,"Good food, Good Coffee
Nice cafe looking","Thank you! We're glad you enjoyed the food, coffee, and the space. Hope to see you again soon for more good times at Coffee Island! ",19-05-2025,"Good Coffee, Nice",17-05-2025,17-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VKcnhrUGIybTdPM1RREAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,n,FOUR,,"Thanks a latte for the 4 stars! Your support keeps us brewing our best every day.
",02-07-2025,,16-05-2025,16-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VLeXByWmJnaHNLWHpBRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Gaurav Pandeu,FIVE,Islander cold coffe is to good,Thank you! We're thrilled you loved the Islander Cold Coffee - it's a house favorite! Looking forward to serving you again soon! ,19-05-2025,Islander,16-05-2025,16-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VJWHdnT0ROMnZ6bDJnRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Sani Parmar,FIVE,Best place for having breakfast with family,Thank you! We're so happy to be your go-to breakfast spot with family. Great mornings start here—see you again soon! ,19-05-2025,Best,16-05-2025,16-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VMZVNqT0d0ZzhDLV9RRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Subhayu Biswas,FIVE,Enjoyed the vibe here. Was here for a boardgaming meetup. Suraj is a good host.,"Thank you! We're so glad you enjoyed the vibe and had a great time at the board gaming meetup. Always happy to host moments like these, hope to see you again soon! ",19-05-2025,"Enjoyed, Suraj, Was",15-05-2025,15-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VQMkhzYkxJOV8yQTVRRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Chirosree Datta,FIVE,Very good service and atmosphere. Good place to also have a cup of coffee and spend time.,Thank you! We're so glad you enjoyed the service and atmosphere. Always happy to be your go-to spot for coffee and good company. See you again soon,19-05-2025,,15-05-2025,15-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VLWF8xT0ROdVk2R053EAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Sachin Arora,FIVE,"Great atmosphere, service, ambience, taste and presentation. Deserves much more appreciation. Love the vibe. :)",Thank you so much! We're thrilled you felt the vibe and appreciated the full experience from taste to presentation. Your kind words mean the world to us. Hope to see you again soon!,19-05-2025,"Deserves, Love",13-05-2025,13-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VLR2Z2TGI5bThLcXF3RRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Neha Chaudhary,FIVE,,"Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.
",02-07-2025,,13-05-2025,13-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VMS3o3Ty1lay1PZ3BRRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Ritika Gupta,FIVE,,"Thank you! Great coffee, great company, and now great ratings too - what more could we ask for?",12-05-2025,,12-05-2025,12-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VPYjAtZkhvNU9mMkR3EAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Dinesh Mandal,FIVE,coffee is nice and also staff is very politely  l,"Thank you! Great coffee, great company, and now great ratings too - what more could we ask for?",12-05-2025,,12-05-2025,12-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VPV3IxTGVwdXV2eUpBEAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Raban Md,FIVE,Overnight Vietnamese become my fvrt drink daily I had Vietnamese it's taste awesome,Love your love for our brews! ,12-05-2025,"Overnight Vietnamese, Vietnamese",08-05-2025,08-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VMdVg2TmlHczRTaF9nRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Mousomi Khatun,FIVE,Great place to have food and drink . helpfull staff,"Thank you! We're so glad you enjoyed the food, drinks, and the support from our team. Looking forward to having you back soon!",06-05-2025,,06-05-2025,06-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VNN0lpN3FCbkk2TmVREAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Harry Singh,FIVE,Amazing Ambience ☺️,Thank you! We're so glad you loved the ambience. Can't wait to welcome you back for more good vibes!,06-05-2025,Amazing Ambience,06-05-2025,06-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VLYmRxUDY2eHVLdElREAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Krlshan Gopal,FIVE,"Mind-blowing coffee I had
Thanks coffee island ..staff are so polite",Thank you! We're so glad the coffee hit the mark and you felt the warmth from our team. Can’t wait to have you back for more great moments at Coffee Island!,07-05-2025,Mind,05-05-2025,05-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNZaWV1dUV3EAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Lalu Kumar,FIVE,Island cold coffe is good,Thank you! We're happy you enjoyed the Island Cold Coffee. Looking forward to serving you again soon!,07-05-2025,Island,05-05-2025,05-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNZOGU3RlF3EAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Vijay Kumar,FIVE,"(Translated by Google) Vietnamese coffee is mind-blowing

(Original)
Vietnamees coffee is mind-blowing",Thank you! We're thrilled you loved the Vietnamese coffee—it's definitely a favorite. Can’t wait to have you back for another round!,07-05-2025,"Translated, Vietnamees, Vietnamese",03-05-2025,03-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VJQ0FnTUNZc3RPVDFRRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,Charu Khanna,ONE,Need to work on the coffee taste and ice tea was horrible. Funny thing that team members are so many that they only very noisy.. no training of staff too much panic on floor and team is not able to manage anything… very bad experience,"Thank you for taking the time to share your feedback. We’re truly sorry to hear that your experience didn’t meet expectations. We take your concerns about the coffee, iced tea, and overall service very seriously.

Creating a welcoming environment with thoughtfully crafted coffee is at the heart of what we do, and it’s clear we fell short during your visit. We’re actively working on enhancing team training and floor coordination to make sure every guest feels cared for and comfortable.

We hope you’ll consider giving us another try we’d love the chance to make it right and offer you the experience Coffee Island is known for, please DM us your contact details on Instragram at @coffee.island.in OR email us hello@coffeeisland.com.",07-05-2025,"Funny, Need",01-05-2025,01-05-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNZaEp1R1ZnEAE,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,736 Dev Gera,FIVE,,"Five stars and a whole lot of love, grateful for your support! 
See you again for more brews and bites.",07-05-2025,,30-04-2025,30-04-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VJQ0FnTUNZaUliMjJRRRAB,reviews-ABHRLXUHKxQGytfIYauicYZv1KotauVlepX9BH.json
location-15767443270777125242,Coffee Island | HQ27,brij chauhan,FIVE,Great cafe experience. Staff is so humble.,Thank you! 😊 We're glad you had a great experience and enjoyed the vibe. Hope to see you again soon! ☕✨,25-03-2025,,28-01-2025,01-02-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnSURfX19QT0lREAE,reviews-ABHRLXUn-e422ECIvJD7UKgMjswYH5MPm4GAHe.json
location-15767443270777125242,Coffee Island | HQ27,ashish sharma,FIVE,"Must visit cafe, we residents of sushant lok did needed this a lot
Coffee is just WOW....",Thank you! 😊 We're glad you had a great experience and enjoyed the vibe. Hope to see you again soon! ☕✨,25-03-2025,"Coffee, Must",31-01-2025,31-01-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChdDSUhNMG9nS0VJQ0FnTUNBeG9TTnNBRRAB,reviews-ABHRLXUn-e422ECIvJD7UKgMjswYH5MPm4GAHe.json
location-15767443270777125242,Coffee Island | HQ27,Ashish Kumar,FOUR,,Thank you! 😊 We're glad you had a great experience and enjoyed the vibe. Hope to see you again soon! ☕✨,25-03-2025,,30-01-2025,30-01-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNBaXRHa1FREAE,reviews-ABHRLXUn-e422ECIvJD7UKgMjswYH5MPm4GAHe.json
location-15767443270777125242,Coffee Island | HQ27,archana dubey,ONE,Worst coffee …. Worst taste …. Too pricey…,"We're sorry to hear that your experience didn't meet expectations. We appreciate your feedback and would love to understand more—please feel free to share your thoughts on hello@coffeeisland.in with us. 
Hope to serve you better next time! ☕",25-03-2025,"Too, Worst",30-01-2025,30-01-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNBNHVmY1l3EAE,reviews-ABHRLXUn-e422ECIvJD7UKgMjswYH5MPm4GAHe.json
location-15767443270777125242,Coffee Island | HQ27,Sadhana Chhoker,FIVE,Very nice Service and So beautiful looking Of Coffee Island Cafe,Thank you! 😊 We're glad you loved the service and the look of our space. Hope to see you again soon! ☕✨,25-03-2025,,30-01-2025,30-01-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNBNHB2VlpnEAE,reviews-ABHRLXUn-e422ECIvJD7UKgMjswYH5MPm4GAHe.json
location-15767443270777125242,Coffee Island | HQ27,Sudeep,FIVE,Excellent food,Thank you! 😊 We're so glad you enjoyed the food. Hope to see you again soon! 🍽️☕✨,25-03-2025,Excellent,30-01-2025,30-01-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNBX0tQeEFnEAE,reviews-ABHRLXUn-e422ECIvJD7UKgMjswYH5MPm4GAHe.json
location-15767443270777125242,Coffee Island | HQ27,Ayush makkar,FIVE,Nice and Best ( Quality )With Good Interior,"Great taste, great vibes, and a space that’s just as good as the coffee! ☕✨ See you again soon!",25-03-2025,"Best, Interior, Nice, With Good",29-01-2025,29-01-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNBeE5QV1lnEAE,reviews-ABHRLXUn-e422ECIvJD7UKgMjswYH5MPm4GAHe.json
location-15767443270777125242,Coffee Island | HQ27,Rohit Saigal,FIVE,Nice and comfortable place with good options to munch + good European Coffee,"Cozy vibes, tasty bites, and top-notch European coffee—what’s not to love? ☕✨ See you again soon!",25-03-2025,"European Coffee, Nice",29-01-2025,29-01-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNBaEpiM2VnEAE,reviews-ABHRLXUn-e422ECIvJD7UKgMjswYH5MPm4GAHe.json
location-15767443270777125242,Coffee Island | HQ27,Mohit Gurung,FIVE,,Five stars? You clearly have great taste! 😉☕ Looking forward to your next visit!,25-03-2025,,28-01-2025,28-01-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/ChZDSUhNMG9nS0VJQ0FnTUNBZ05XR2RREAE,reviews-ABHRLXUn-e422ECIvJD7UKgMjswYH5MPm4GAHe.json
