Store ID,Outlet Name,Reviewer Name,Rating,Comment,Reply,Reply Date,Staff Mentioned,Created Date,Updated Date,Review ID,Source File
location-13380444637775966918,Coffee Island Beyond | GK 2,Sandeep Singh,FIVE,Nice atmosphere and stuff was so good bihaved and the coffee was awesome,Glad to know you enjoyed the coffee and the atmosphere! It’s always our aim to create a welcoming space with great brews and a friendly experience. Looking forward to having you back soon. ☕,24-11-2025,Nice,16-11-2025,16-11-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT25kcmVubHlUakkxV2pkNFdFazJSMDVvYURZMFFsRRAB,reviews.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Kuldeep Kaul,FIVE,"Food 10/10, Coffee is amazing and the best part is the staff there. You can enjoy your time here with zero issues and good service. Udit, Yashmin, Survi and muskan are the doing a good job!

Flaky Burger and Special brews are a must to have!","We’re delighted to know you enjoyed the food, coffee, and overall experience! It’s great to hear the service and atmosphere made your time enjoyable. The Flaky Burger and Special Brews are indeed favourites — we look forward to welcoming you again for more Coffee Island moments. ☕✨",24-11-2025,"Coffee, Flaky Burger, Special, Survi, Udit, Yashmin",14-11-2025,14-11-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT21oR1JIVlFWblIyVFVkb056VTBNa1pUY2t4d1NrRRAB,reviews.json
location-13380444637775966918,Coffee Island Beyond | GK 2,Vasu Jain,FIVE,"Excellent service with quality food, liked the ambience, will visit again surely",So happy to hear that! 😊☕ Glad you had a great time! See you again soon! ✨,24-11-2025,Excellent,14-11-2025,14-11-2025,accounts/100486096577551952970/locations/13380444637775966918/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tFd1IzYzFUekZDT1hRNFIzSlpVbEJEZG5NeFVVRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,singer asif,FIVE,,"Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.
",22-10-2025,,18-10-2025,18-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25wV1h6bHJSV1ptZHpReGJXZ3lRalpYVldNNFZYYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-14073247821268226998,Coffee Island | NSP,Sakshi Goyal,FIVE,A must visit for coffee lovers..🤗,"Thank you! So glad you loved the European coffee experience right where you're at. We’ll keep the brews bold and the vibes just right, see you again soon!",22-10-2025,,18-10-2025,18-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT21oVFRUWlljMWhsVjFaS1dHSjNZVE0yZFVONlVGRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-14073247821268226998,Coffee Island | NSP,Aryan,FIVE,,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,22-10-2025,,17-10-2025,17-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xGVWQwOHpWRVJ5TTIwNWN5MUxRWEZtZEdOamEwRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-14073247821268226998,Coffee Island | NSP,Om Prakash Sahu,FIVE,,"Five stars and a whole lot of love, grateful for your support!",22-10-2025,,17-10-2025,17-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25GWmFHdzNkMlZpWW5jeGJWRkhTazVGTW1SeWRWRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-14073247821268226998,Coffee Island | NSP,Satish Kumar,FIVE,Good,"Five stars and a whole lot of love, grateful for your support!",22-10-2025,,17-10-2025,17-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2twb1dqSk9SemhTTlV4cFZXVlRUR1ZyWVRBeVluYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-14073247821268226998,Coffee Island | NSP,Harry Singh,FIVE,,"Five stars and a whole lot of love, grateful for your support!",22-10-2025,,17-10-2025,17-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pWTk56WkdkRjlYV1dWMk1tNXlhSFJMUTFkeU9WRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-14073247821268226998,Coffee Island | NSP,Naren Raikwar,FIVE,,"Five stars and a whole lot of love, grateful for your support!",22-10-2025,,17-10-2025,17-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT205TWNWQlhibmhLV0ZwbVJFMHpWbVp1ZW5Ob1VrRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-14073247821268226998,Coffee Island | NSP,Aman Chaudhary,FIVE,Great overall experience! Loved it,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,17-10-2025,,16-10-2025,16-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xwUlZHcGlkVGxGUlZOSFdFSjJjek5qWkZsNGFFRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-14073247821268226998,Coffee Island | NSP,Hemaksshe Tuli,FIVE,Lovely staff! Great food! Immaculate vibes🥰,Our baristas will be all smiles reading this thank you!,22-10-2025,"Immaculate, Lovely",16-10-2025,16-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tsWlppMXBTMnh1YVVadWFreFpPR0pYYWpodlRWRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-14073247821268226998,Coffee Island | NSP,krishna tharwani,FIVE,,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,31-10-2025,,30-10-2025,30-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25wdWQyTkNTbEkyUlZwVWRIRklSWHBqVUV0bVkxRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Saloni,FIVE,Such a pretty interior and the yummiest coffee you can ever have!!,So glad you enjoyed both the coffee and the ambiance. That’s exactly the experience we love creating. ☕✨,31-10-2025,Such,28-10-2025,28-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pBM05HVnlVMWh0T1dSYVYyWXhkazV6Y21KWVRXYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Himanshi Badoliya,FIVE,the fopd is amazing i loved the rice bowl and mac cheezeee!!!,"We're so glad you loved the Rice Bowl and Mac & Cheese! Your kind words made our day,can’t wait to serve you more of your favorites soon!",31-10-2025,,28-10-2025,28-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pRNVVrc3lRM2xVV0RGclp6RlBUamRGZERaUVkxRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Palak Rehal,FIVE,"10/10 food and drinks. And their desserts are just top goood, go for double chocolate paris brest is PERFECT. The staff is soo nice and the ambience is soo cozyyyyy","We're so happy you loved our food, drinks, and especially the Double Chocolate Paris Brest. Our team will be thrilled to hear your kind words, and we can’t wait to welcome you back to enjoy more cozy vibes and treats!",31-10-2025,And,28-10-2025,28-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25jNFMyMW1SMFYwVEhrMWJrTlZWVjloUkdoUmJuYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Gunneet Singh,FIVE,Nice ambience and great coffee,So glad you enjoyed both the coffee and the ambiance. That’s exactly the experience we love creating. ☕✨,27-10-2025,Nice,27-10-2025,27-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xKTVVUTkdia2RRVWpobFNIWjZhVXhKTkhWRFoxRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Riddhima Rana,FIVE,Nice ambience and great coffee,So glad you enjoyed both the coffee and the ambiance. That’s exactly the experience we love creating. ☕✨,27-10-2025,Nice,27-10-2025,27-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25walFVUXpkM1Z5Y2xBek5HWkRXVU15ZUd4YU1XYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Rasaa Designs,FIVE,Love the place and the coffee,So happy to hear that! 😊☕ Glad you had a great time! See you again soon! ✨,27-10-2025,Love,27-10-2025,27-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pNdGJVbFpSR1JsY1hjMVJrTm1jamxRVjB0NFZsRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Rita Sharma,FIVE,A fresh place to have a coffee where americano give a perfect hit.also the team is as hit as there coffee.👍,It means the world to us when our brews and crew get the love they deserve.Can’t wait to welcome you back soon!,27-10-2025,,26-10-2025,26-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pCMk5uVk5ZM1JmWVZSbk5VWTJORWR3ZG1kU1owRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Ekta Goyal,FIVE,"Delish and original coffee flavors, dynamic atmosphere, and cordial staff. Have a great time at every visit",So happy to hear that! 😊☕ Glad you had a great time! See you again soon! ✨,27-10-2025,"Delish, Have",26-10-2025,26-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2kxdVF6QmlWVGRzWWpsQ2IydE9lRVV5VVhWeFVXYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Priyanshu Jindal,FIVE,"I tried the Vietnamese Overnight Espresso Brew at Coffee Island and absolutely loved it! The flavor was rich, smooth, and perfectly balanced. The ambiance was cozy and relaxing too. Highly recommended for all coffee lovers! ☕️✨","Thank you so much for your wonderful review! We're thrilled you loved the Vietnamese Overnight Espresso Brew and enjoyed our cozy ambiance. Your recommendation means a lot,can’t wait to welcome you back for your next coffee moment! ☕✨",31-10-2025,"Espresso Brew, Highly, Vietnamese Overnight",25-10-2025,25-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xsTVVpMDFXV3hMY2poNmJtNWhhbVpUT0ZsNk9HYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Sanam Pasricha,FIVE,Amazing coffee and great ambiance,So glad you enjoyed both the coffee and the ambiance. That’s exactly the experience we love creating. ☕✨,27-10-2025,,25-10-2025,25-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xwTVVXWldRbFJ6UjFVMU5XWjZPVWxpVVZaMVluYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Bertha War,FIVE,"Absolutely loved the ambience, plus lip smacking food! Will def be back again for more 🤍",So glad you enjoyed both the coffee and the ambiance. That’s exactly the experience we love creating. ☕✨,31-10-2025,"Absolutely, Will",24-10-2025,24-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tRd2RrbHROR1ZFUlVWMExUUnhhVzV2TjJKSGNIYxAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Avian Streak,FIVE,"Really nice Cafe, great indoor area and very smooth coffee drinks",Happy to know you liked the café and the coffee! We’ll keep brewing the smoothness you love ☕,27-10-2025,,24-10-2025,24-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25GR1MzaEpjVTkxWVV3M1RrSkljVmR4YkROcmFsRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Crpc,FIVE,"In delhi, we visited many cafe but, it's nice and beautiful cafe I ever seen.
And coffee made by ""Pushpendr sir"" ,it's very amazing and tasty items we eat.",Glad you loved the café and the coffee! Hope to see you again soon for more great brews ☕,27-10-2025,"And, Pushpendr",24-10-2025,24-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2s5SlVXNW5TMUV0ZG5CemJXMVhSbEJJTUZwR09VRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Deepanshu,FIVE,I had tried cappuccino which is made by pushpendra barista I loved 😍 cappuccino all over experience was good 😊,Happy to know you enjoyed your cappuccino and overall experience! Looking forward to welcoming you again soon ☕,27-10-2025,,24-10-2025,24-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xkNU5TMHRTVGMzTkRaeU5ucFdTa2gyWkRSVVVFRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,kamlesh agrawal,FIVE,Super service. On time preparation with dedicated taste and presentation by farad. Must visit.,"Thank you! So glad you loved the European coffee experience right where you're at. We’ll keep the brews bold and the vibes just right, see you again soon!",22-10-2025,"Must, Super",22-10-2025,22-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25wV2VFUlhTVWRHTkdzeVFXaHpUV0pGUjJZeFRFRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,rohan saraf,FIVE,"We came here early in the morning and had a great time, the coffee is really good and was suggested good options by the barista Farid","Delighted you had a great experience and enjoyed the coffee.Our team loves helping guests discover new favorites, looking forward to serving you again soon.",22-10-2025,Farid,22-10-2025,22-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25sYVIzcGhZMU5RWjNWdlIxZFJURWhWU0RsMk5WRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Aaryan Gupta,FIVE,Good food,So happy to hear that! 😊☕ Glad you had a great time! See you again soon! ✨,22-10-2025,,21-10-2025,21-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25FNGRHMTBXR1UyTm1KYWNEVjRObEJuYlZVNU9GRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Shailarmy,FIVE,"Visited here twice in past 24 hours and i am already in love with this place , there quality and variation of food and coffee in the menu is cherry on cake and the best part is its available 24 hrs and met Ashu here who served us both the time very proffesional guy.. i am gonnaa visit here almost 4 times in a week from now onwards..","Big cheers from our crew to you! We’re so happy you enjoyed the coffee, the food and the vibes. Come by again anytime 💛",22-10-2025,Ashu,21-10-2025,21-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xkMFZuSnZjWFJOVWpCT1dXUkxjMjlxYWpaM09WRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Sk film,FIVE,Nice place for hangout i loved islander cold coffee and orange bumble coffee,Thank you! We're so happy you had a great coffee experience. Can’t wait to have you back - there’s always more to discover!,22-10-2025,Nice,18-10-2025,18-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT21WNlkxaEJNVGhLWlhFMVdEQktYMDAxV1hoNk5VRRAB,reviews-ABHRLXV--srl83a0LRneaiQ6_axEfEjFCnzjoN.json
location-14073247821268226998,Coffee Island | NSP,Ishika Goel,FIVE,Food is really nice,,,,18-12-2025,18-12-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25kZlEwSnJhWGhsVm1GSlkwWktWa0pETm1WUGVYYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Jaskeerat Kaushik,FIVE,Very good service. Highly cooperative baristas,Glad to know you had a smooth and welcoming experience with the team! We look forward to serving you again soon. ☕✨,26-11-2025,Highly,24-11-2025,24-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25reFVGaFdNV3BNTUVwWFEwaHdSelZyTjFadFduYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Vicky gupta,FIVE,"Good vibes,great place 24*7.good service will come again.","Glad you loved the vibes, service, and our 24×7 experience! Looking forward to having you back again soon. ☕✨",26-11-2025,,24-11-2025,24-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2kwNGRXWkpNa040TjFSRGRVTmxXbFUyYTFGR05tYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Devanshu Gupta,FIVE,,"Five stars and a whole lot of love, grateful for your support!",26-11-2025,,19-11-2025,19-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25CNlNtTlVlWEZaYzJsVVRYQlBWR2hrUmpKSFVYYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Akshita Malhotra,FOUR,,"Four stars and a whole lot of love, grateful for your support!",26-11-2025,,18-11-2025,18-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xoMFZIWjNlalZEZWpSWU5rbzNUVTExWkd4dlVYYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Moksh Dheri,FIVE,The food and the coffee were really good! Loved the atmosphere and the staff!! Will recommend it to anyone looking for a place to work from :),"We’re delighted to know you loved the food, coffee, and the atmosphere! It’s great to hear the space worked well for you.Looking forward to welcoming you again soon. ☕✨",26-11-2025,Will,15-11-2025,15-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2sxQ1NGWmlaemQ2TVhweVUxcFdhRzV6TkZGVFpXYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Vishu Mittal,FIVE,"Good service, ambience and staff is very corporative.","Glad to know you liked the service, ambience, and overall experience! Looking forward to welcoming you again soon. ☕✨",26-11-2025,,15-11-2025,15-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT20wNFUyUjJORXBzVnpoTU4yOVVhVGw1V1hZMFNVRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Kunal Bedi,FIVE,Great service and great staff,Glad to know you had a good experience with our team! 👌,26-11-2025,,13-11-2025,13-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25wTlVsa3dVSFZsU1VOMlZuRktPRzB5V0Rkak0yYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Rimjhim,FIVE,Good taste 👍,"Five stars and a whole lot of love, grateful for your support!",26-11-2025,,13-11-2025,13-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xnNE1uUlJWekJ0ZFZFNVRHMUlWbkpNT1hacVltYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Ramjatanchaudhary Chaudhary,FIVE,Nice ambience great experience I love it ❤️,Thank you! We're so happy you had a great coffee experience. Can’t wait to have you back - there’s always more to discover!,26-11-2025,Nice,13-11-2025,13-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2twNVNUbEtVVzFhVUdFd1duRjVRbWhWY1hBNUxVRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Vrinda Gupta,FIVE,"Nice coffe, good experience",Glad you had a good experience and enjoyed the coffee! Looking forward to welcoming you again soon. ☕✨,12-11-2025,Nice,08-11-2025,08-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT20xdlQyNVpja2RuYXpCRWExUndjelEwWW14NmVVRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,DISHAAN GEMS AND JEWELS,FIVE,Outstanding experience,Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,12-11-2025,Outstanding,08-11-2025,08-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25sc1FsSjZUa2RPZWpSd2JXdE1SRUZKTTA5bWVFRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Astro Darshan,FIVE,Great service and coffee,We’re delighted to know you enjoyed the coffee and service! Can’t wait to have you back for another perfect brew. ☕✨,12-11-2025,,08-11-2025,08-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tsWWVFVlRabGN6ZDFORlMxZDVhRTVsYkVoT1NWRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,diljit Singh,FIVE,Nice ambience,Glad you liked the ambience! We love creating cozy spaces for great coffee moments. ☕,12-11-2025,Nice,07-11-2025,07-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT21adFFtd3hNMjF2T0doek4yWTBUVEY0VWxWSGFHYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Khushii,THREE,"The food is very amazing, and the atmosphere is very clammy and amazing it’s very nyc experience and the staff is very frndly and helpful",We’re delighted to know you enjoyed the food and found the team friendly and helpful!,12-11-2025,,06-11-2025,06-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xOb1N6aFVZbkEzU21SUlN6bGxYMUpwT0dwNFdXYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,SAKSHAM BHARDWAJ,FIVE,Good staff behaviour,We’re glad to know you had a pleasant experience with our team! It’s always our goal to make every visit warm and welcoming. Looking forward to serving you again soon. ☕,03-11-2025,,02-11-2025,02-11-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT21ZelEwcHZabVpqVFRselNVaFZRMnM0ZWtGNlpWRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Aanya Sehrawat,FIVE,"(Translated by Google) Niceeeeeee❤️

(Original)
Niceeeeee❤️",Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.,31-10-2025,"Niceeeeee, Niceeeeeee, Translated",31-10-2025,31-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tkcWNYRjFSMnhDV1dSYU0yZFNha3hFUkRkak9IYxAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Anubhav Mittal,FIVE,They have a very good location and some very unique coffee options. Will visit multiple times to try all. The food options also look great,Creating a space that feels warm and welcoming while serving a great cup is what we strive for. Can’t wait to host you again at Coffee Island!,04-11-2025,Will,30-10-2025,30-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pFdFdWVnNiR3RUUTFSeVJGQldVSGN6UkVjMGIxRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,abc abc,FIVE,"The coffee was great and the staff were extremely helpful,they were very hospitable :)",Big cheers from our crew to you! We’re so happy you enjoyed the coffee and the vibes. Come by again anytime 💛,31-10-2025,,30-10-2025,30-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25ab1JHeHhYMmxQTWtwVmQzcFRVMHRqVUMxaGFWRRAB,reviews.json
location-14073247821268226998,Coffee Island | NSP,Daksh,FIVE,Nice ambiance...,Thank you! We're glad you enjoyed the ambience. 😊 We look forward to welcoming you again soon!,31-10-2025,Nice,30-10-2025,30-10-2025,accounts/100486096577551952970/locations/14073247821268226998/reviews/Ci9DQUlRQUNvZENodHljRjlvT25GS1RIWnFWR2hxVlY5UVFVNURiR1F4ZDB0dVJHYxAB,reviews.json
location-15767443270777125242,Coffee Island | HQ27,Vikash Kumar,FIVE,Great place for coffee,"Thanks a latte for the 5 stars! Your support keeps us brewing our best every day.
",16-10-2025,,16-10-2025,16-10-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT25obmQxUXRRMWxCVFhwNFFVZGlNMWRRZVZsd1VWRRAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Ayush Asthana,FIVE,"Great coffee! Great service!
Nice breakfast place",Thank you! We're so happy you had a great coffee experience. Can’t wait to have you back - there’s always more to discover!,13-10-2025,Nice,12-10-2025,12-10-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2xCR2RXSXhXRzFJTXpSWE5VMUNVMUJKY21ST2JtYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Aasif,FIVE,,"Five stars and a whole lot of love, grateful for your support!",06-10-2025,,03-10-2025,04-10-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT21ScVgwVklSVlJ2UlZSWmJYaDBSSGN6WnpabWFtYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
location-15767443270777125242,Coffee Island | HQ27,Himangi Srivastava,FIVE,"I recently tried the Choco Chip berliner, which was offered as a complimentary sample and I must say the taste was absolutely amazing. My usual choice is the Java Chip Killer, and that too was excellent.

The service provided by Subhash and Aashiq was outstanding—they were courteous, attentive, and made the experience even better. Everything, from the coffee to the overall.","Thrilled to know you loved the Choco Chip Berliner and your go-to Java Chip Killer! Always great to hear when the experience, service, and flavors all come together just right. Looking forward to serving you more of your favorites soon!",06-10-2025,"Aashiq, Choco Chip, Everything, Java Chip, Killer, Subhash",02-10-2025,02-10-2025,accounts/100486096577551952970/locations/15767443270777125242/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tkU1VpMVlTa0kwYUdkNFIyVmFMV0p6YkRacWRYYxAB,reviews-ABHRLXUgZrOzYgQR3VZKiTe4hHDPDDULTgoejQ.json
